season,episode,code,title,violence,sex,language,overall,age,verdict,example_1
18,18,1818,Better Off Meg,3,2,2,3,14,Preview first — about 14+,"Sex & hookups — You faked your death, I fake orgasms and being impressed by my husband's accomplishments at work."
18,19,1819,Holly Bibble,1,4,4,4,14,Skip for under 14,"Sex & hookups — Hair gel, condom."
18,20,1820,Movin' In (Principal Shepherd's Song),1,4,3,4,14,Skip for under 14,"Sex & hookups — Now, I believe you have some masturbating to do, young man? I already did it."
19,1,1901,1. Stewie's First Word,2,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — (UPBEAT MUSIC PLAYING) Because they want to masturbate, you see."
19,2,1902,2. The Talented Mr. Stewie,2,4,2,4,14,Skip for under 14,"Sex & hookups — Used to sleep with him, too."
19,3,1903,3. Boys & Squirrels,3,4,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
19,4,1904,4. CutawayLand,1,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
19,5,1905,5. La Famiglia Guy,3,4,3,4,14,Skip for under 14,Sex & hookups — He wants me to have sex with Bonnie.
19,6,1906,6. Meg's Wedding,2,3,2,3,14,Preview first — about 14+,Sex & hookups — You're gonna have sex? I'm talking about our suicide pact.
19,7,1907,7. Wild Wild West,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV
19,8,1908,8. Pawtucket Pat,2,4,3,4,14,Skip for under 14,Sex & hookups — We heard you had sex with a horse!
19,9,1909,9. The First No L,2,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV
19,10,1910,Fecal Matters,3,2,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
19,11,1911,Boy's Best Friend,3,3,2,3,14,Preview first — about 14+,"Sex & hookups — Oh, cool, and a jukebox! Yeah, but since the songs are from the '50s they're all about men in their 40s wanting to have sex with teenagers."
19,12,1912,And Then There's Fraud,1,3,2,3,14,Preview first — about 14+,Sex & hookups — It's for masturbating.
19,13,1913,PeTerminator,3,2,2,3,14,Preview first — about 14+,"Nudity & bodies — Why'd you make two versions Naked or all in leather? Brian, I don't expect you to be able to understand all the science stuff."
19,14,1914,The Marrying Kind,2,3,2,3,14,Preview first — about 14+,"Sex & hookups — What's Kate up to this week? Losing weight with Toby maybe? Why you not have sex with me? No, I know. I totally want to."
19,15,1915,Customer of the Week,1,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
19,16,1916,Who's Brian Now?,1,3,3,3,14,Preview first — about 14+,Sex & hookups — I feel like I'm sleeping with Mo'Nique.
19,17,1917,Young Parent Trap,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Chris had sex with that.
19,18,1918,Meg Goes to College,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — He didn't mean you have to sleep with him.
19,19,1919,Family Cat,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
19,20,1920,Tales of Former Sports Glory,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
20,1,2001,1. LASIK Instinct,1,2,3,3,14,Preview first — about 14+,Sex & hookups — and sex on TV
20,2,2002,2. Rock Hard,2,4,4,4,14,Skip for under 14,"Sex & hookups — So, how'd you like to have sex with my kite-sized woman weave? Mm, it'll mesh perfectly with my giant nest of tight ringlets."
20,3,2003,3. Must Love Dogs,2,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
20,4,2004,4. 80's Guy,2,3,2,3,14,Preview first — about 14+,Sex & hookups — or have sex?
20,5,2005,5. Brief Encounter,3,4,3,4,14,Skip for under 14,"Sex & hookups — You constantly want to sleep with my wife, who is an angel."
20,6,2006,6. Cootie & The Blowhard,3,4,2,4,14,Skip for under 14,"Sex & hookups — No, I got it! Aw, they sure do grow up fast, don't they? Chris, have you masturbated today? - No, ma'am."
20,7,2007,7. Peterschmidt Manor,3,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
20,8,2008,8. The Birthday Bootlegger,1,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — Way off, pal. This is the only place I can masturbate."
20,9,2009,9. The Fatman Always Rings Twice,3,1,3,3,14,Preview first — about 14+,"Affairs / cheating — Sorry, pal, she's having an affair."
20,10,2010,Christmas Crime,2,4,4,4,14,Skip for under 14,"Sex & hookups — The printing of the restricted times was also faded, and as to the investigation? Whoever took that nativity scene best sleep with one eye open, 'cause I'm on your trail."
20,11,2011,Mister Act,1,2,3,3,14,Preview first — about 14+,Sex & hookups — You can sleep with Mommy in
20,12,2012,The Lois Quagmire,2,3,2,3,14,Preview first — about 14+,"Sex & hookups — Yeah, I know he's gonna try and sleep with me, but I'm a big girl, and I can handle Quagmire."
20,13,2013,Lawyer Guy,1,4,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV
20,14,2014,HBO-No,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV
20,15,2015,Hard Boiled Meg,3,3,2,3,14,Preview first — about 14+,Sex & hookups — There's a condom in the pocket.
20,16,2016,Prescription Heroine,1,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV
20,17,2017,All About Alana,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
20,18,2018,"Girlfriend, Eh?",2,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
20,19,2019,First Blood,2,4,3,4,14,Skip for under 14,Sex & hookups — (ROARING) (GRUNTS) - Yeah! - All right! And I lassoed his neck so he can masturbate.
20,20,2020,Jersey Bore,3,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,1,2101,1. Oscars Guy,3,3,3,3,14,Preview first — about 14+,Sex & hookups — and I want to have sex with you.
21,2,2102,2. Bend or Blockbuster,3,4,2,4,14,Skip for under 14,Sex & hookups — I'll hook up the VCR.
21,3,2103,3. A Wife-Changing Experience,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,4,2104,4. The Munchurian Candidate,2,2,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,5,2105,5. Unzipped Code,1,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,6,2106,6. Happy Holo-ween,2,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,7,2107,7. The Stewaway,1,3,2,3,14,Preview first — about 14+,Sex & hookups — in my horny plans.
21,8,2108,8. Get Stewie,1,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,9,2109,9. Carny Knowledge,1,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,10,2110,The Candidate,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,11,2111,Love Story Guy,1,4,3,4,14,Skip for under 14,Sex & hookups — song about female masturbation
21,12,2112,Old West,3,3,3,3,14,Preview first — about 14+,"Sex & hookups — the jean shorts say you're impotent,"
21,13,2113,Single White Dad,2,3,4,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,14,2114,White Meg Can't Jump,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
21,15,2115,Adoptation,2,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,16,2116,The Bird Reich,3,4,3,4,14,Skip for under 14,"Sex & hookups — ""and I lost my virginity"
21,17,2117,A Bottle Episode,1,4,3,4,14,Skip for under 14,"Sex & hookups — Yeah, that or a threesome, yeah."
21,18,2118,Vat Man and Rob 'Em,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,19,2119,From Russia With Love,3,3,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
21,20,2120,Adult Education,2,5,1,5,16,Heavy — skip for under 16,Sex & hookups — Is violence in movies and sex on TV ♪
22,1,2201,1. Fertilized Megg,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,2,2202,2. Supermarket Pete,3,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,3,2203,3. A Stache From the Past,2,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,4,2204,4. Old World Harm,3,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
22,5,2205,"5. Baby, It's Cold Inside",1,3,3,3,14,Preview first — about 14+,Sex & hookups — I'm horny. Hornier than
22,6,2206,6. Boston Stewie,2,2,2,2,14,Mild — okay from about 14+,"Sex & hookups — Uh, flat, dry condom in"
22,7,2207,7. Snap(ple) Decision,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,8,2208,8. Baking Sad,1,2,3,3,14,Preview first — about 14+,"Sex & hookups — Sorry, I already masturbated."
22,9,2209,9. The Return of the King (of Queens),2,3,2,3,14,Preview first — about 14+,Sex & hookups — play as the virgin Mary.
22,10,2210,Cabin Pressure,3,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,11,2211,Teacher's Heavy Pet,2,5,2,5,16,Heavy — skip for under 16,Sex & hookups — We're teens. We're horny for everything.
22,12,2212,Take This Job and Love It,1,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
22,13,2213,Lifeguard Meg,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
22,14,2214,Fat Actor,1,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
22,15,2215,Faith No More,1,4,4,4,14,Skip for under 14,"Sex & hookups — Uh, okay, and, and then we'll have sex?"
22,90,2290,"Peter, Peter, Pumpkin Cheater",3,2,1,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
23,0,2300,. Gift of the White Guy,3,3,2,3,14,Preview first — about 14+,Sex & hookups — he used to sleep with Rupert.
23,1,2301,1. Fat Gun,3,4,3,4,14,Skip for under 14,Sex & hookups — can sleep with her tonight?
23,2,2302,"2. Live, Laugh, Love",3,2,4,4,14,Skip for under 14,Sex & hookups — is violence in movies and sex on TV ♪
23,3,2303,3. Drunk With Power,1,4,3,4,14,Skip for under 14,Sex & hookups — is violence in movies and sex on TV ♪
23,4,2304,4. Lois C.K.,3,4,3,4,14,Skip for under 14,Sex & hookups — ever faked an orgasm?
23,5,2305,5. The Chicken or the Meg,3,4,3,4,14,Skip for under 14,"Sex & hookups — camera, so don't masturbate."
23,6,2306,6. Dog Is My Co-Pilot,1,2,3,3,14,Preview first — about 14+,Sex & hookups — is violence in movies and sex on TV ♪
23,7,2307,7. Pitch Imperfect,1,4,2,4,14,Skip for under 14,Sex & hookups — is violence in movies and sex on TV ♪
23,8,2308,8. Hard Times at Adam West High,2,4,3,4,14,Skip for under 14,"Sex & hookups — just masturbated I, too, masturbated."
23,9,2309,9. The Elle Word,2,4,3,4,14,Skip for under 14,Sex & hookups — closet just masturbated
23,10,2310,A Real Who's Hulu,3,4,1,4,14,Skip for under 14,Sex & hookups — It says I'm the horny priest
23,11,2311,China Doll,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — is violence in movies and sex on TV ♪
23,12,2312,One Foot in Front of the Mother,2,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
23,13,2313,The Fat Lotus,1,3,2,3,14,Preview first — about 14+,"Sex & hookups — and had sex with his best friend,"
23,14,2314,Cool Hand Lois,1,4,3,4,14,Skip for under 14,Sex & hookups — masturbation ed class.
23,15,2315,Martian Meg,2,3,1,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
23,16,2316,Row v. Wade,1,4,2,4,14,Skip for under 14,"Sex & hookups — All right, guys, no more orgasm"
23,17,2317,Karenheit 451,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
23,18,2318,Twain's World,3,5,2,5,16,Heavy — skip for under 16,"Sex & hookups — write a great novel, not masturbate."
24,1,2401,1. The Edible Arrangement,1,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
24,2,2402,2. Pumpkin Spice Girls,2,4,3,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
24,3,2403,3. Man-Fest Destiny,2,2,2,2,14,Mild — okay from about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
24,4,2404,4. Bringing Up Brady,2,5,3,5,16,Heavy — skip for under 16,Sex & hookups — Is violence in movies and sex on TV ♪
24,5,2405,5. Dear Francis,2,4,2,4,14,Skip for under 14,Sex & hookups — Is violence in movies and sex on TV ♪
24,6,2406,6. Viewer DMs,3,2,2,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
24,7,2407,7. Scent of a Woman,2,5,3,5,16,Heavy — skip for under 16,"Sex & hookups — many guys she's had sex with,"
24,8,2408,8. Play Time,3,4,4,4,14,Skip for under 14,"Sex & hookups — He he. Classy masturbation joke, son."
24,9,2409,9. Phony Montana,2,2,3,3,14,Preview first — about 14+,Sex & hookups — Is violence in movies and sex on TV ♪
24,10,2410,A Few More Ways to Die in the West,3,3,3,3,14,Preview first — about 14+,Nudity & bodies — Which scene does he get nude in?
24,11,2411,Tall Stewie,1,4,3,4,14,Skip for under 14,Sex & hookups — We get to have sex!
24,12,2412,Lower G.I. Joe,3,4,3,4,14,Skip for under 14,Sex & hookups — and sex on TV ♪
24,13,2413,Friend's Best Man,1,5,2,5,16,Heavy — skip for under 16,Sex & hookups — Is violence in movies and sex on TV ♪
24,14,2414,Let the Goodtimes Walk,3,3,2,3,14,Preview first — about 14+,Sex & hookups — Not masturbating gets a month!
24,15,2415,High School History,1,3,3,3,14,Preview first — about 14+,Sex & hookups — only do masturbation stuff.
